,account_id,account_name,ad_id,area,area_name,area_v2,category,category_name,image,latitude,longitude,location,list_id,list_time,price,region_name,rooms,size,street_name,subject,type,ward_name
375,23193774,Hằng,156732980,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/QXw2OlWn8QIWA0bXE6n1_0bs2NW4LbnRdc0DISF5SU4/preset:listing/plain/9deeaa59f02e7efdb43c006b65c4a6d3-2874919891181522086.jpg,10.7512,106.6762,"10.7512,106.6762",115706409,1714619318000.0,4400000000.0,Tp Hồ Chí Minh,4.0,50.5998,Đường Nhiêu Tâm,"Bán nhà cho thuê 18 triệu Nhiêu Tâm - P5 - Q5. Gía 4,4Tỷ/61,6m2",s,Phường 5
376,17742433,Nguyễn Hữu,157053641,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/RZ73-ATELy3kh8TKz6LdwtH9Whp90CQd9p1F209dlcQ/preset:listing/plain/6a6e4449f02726b6fd93acc51525afaa-2876651608662320008.jpg,10.7534,106.6771,"10.7534,106.6771",115977193,1714618125000.0,1640000000.0,Tp Hồ Chí Minh,3.0,10.0,Huỳnh Mẫn Đạt,SIÊU HÓT GIẢM GIÁ CÒN 1 TỶ 640 NHÀ HUỲNH MẪN ĐẠT Q5 DT:33M2 LH:N.HỮU,s,Phường 5
377,10998754,Tuyền,156427762,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/OSZaZtx7p_dKYQbBJUlViGLRJmdVvOyLOgh2Tq0_BKg/preset:listing/plain/07f379b37704787487eab4b77f5c132a-2873605251810687804.jpg,10.7565,106.6583,"10.7565,106.6583",115442659,1714617680198.0,2990000000.0,Tp Hồ Chí Minh,2.0,27.0,Đường Thuận Kiều,🌹Nhà bán hẻm 59 thuận kiều P12 Q5,s,Phường 12
378,22269093,Tôn Vĩnh Quảng,156800076,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/XgldVbYm2uKF40oyeMCAg9v2HPdfPag75z_FsXxAd44/preset:listing/plain/421e030960116958c5f38131184d01a2-2875236187225885920.jpg,10.7538,106.6819,"10.7538,106.6819",115760409,1714617221215.0,8100000000.0,Tp Hồ Chí Minh,5.0,37.7999,Đường Trần Bình Trọng,Nhà bán chín,s,Phường 1
379,17347041,Minh Hằng,156337507,100,Quận 5,13100,1010,Căn hộ/Chung cư,https://cdn.chotot.com/DWhrjZ-09QUEuDSpRfZx11ImPTDHnDRCzxoI6RNlGsI/preset:listing/plain/db43b30e8516bfa71cc2ebc579111a47-2873205373178357945.jpg,10.7602,106.6807,"10.7602,106.6807",115365835,1714616998000.0,2700000000.0,Tp Hồ Chí Minh,1.0,40.0,An Dương Vương,Rổ hàng chuyển nhượng căn hộ Everrich giá cực tốt,s,Phường 4
380,23135025,Hoàng Phương,157052775,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/CiKBTx8t628jGdB4wECKVzjRsm5J2IDDGaL_-9x5tjw/preset:listing/plain/ab8c4213266eb6bca935d0e3f088f70f-2876649828741071533.jpg,10.7551,106.6743,"10.7551,106.6743",115976451,1714616958000.0,7800000000.0,Tp Hồ Chí Minh,3.0,34.0,Đường Bùi Hữu Nghĩa,Nhà Quận 5 TPHCM hẻm xe hơi gần Chợ Bàu Sen giá 7 tỷ 800,s,Phường 7
381,129540,mr hoa,156723451,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/dZddS9vik-_SnSpWuVArjwYs0dU2JsfeSLkMHLKQroA/preset:listing/plain/5878f1e1dcedfa9579a851c215bc2c02-2874911526538214891.jpg,10.7589,106.6756,"10.7589,106.6756",115694784,1714616686000.0,3900000000.0,Tp Hồ Chí Minh,4.0,27.0,Trần Phú,"Nhà đường Trần Phú,f9, Q5 dt:3,3x10 trệt 2 lầu 4pn5wc cáchmặt đường20m",s,Phường 9
382,23266188,Lâm Nhật Khôi,156088328,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/w5y_fh0ZqR5Bdhq3iaVyYtLGWa2XPFyGiq8z5mVaIdo/preset:listing/plain/0d4b338a0c6450b6525d51597179ff5e-2872160491185306813.jpg,10.7519,106.6601,"10.7519,106.6601",115151561,1714616441937.0,32000000000.0,Tp Hồ Chí Minh,3.0,80.0,Trần Hưng Đạo B ,Cần Bán Nhà Mặt Tiền Đường Trần Hưng Đạo B - Diện Tích: 4*20,s,Phường 11
383,24751787,HOÀNG THÀNH,157051631,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/iPdNTa3EshCvYE2GwYLWmIrhEKPtjJ8TdqzYUcrp_8g/preset:listing/plain/a66f31a0d6a275ccaf15cc39a17c751c-2876646627562536518.jpg,10.7553,106.6569,"10.7553,106.6569",115975504,1714615326000.0,24300000000.0,Tp Hồ Chí Minh,6.0,72.0,Đường Phạm Hữu Chí,"BÁN NHÀ MẶT TIỀN 24,3 tỷ -Phạm Hữu Chí, P15, Q5 - 4x18 - 1 trệt+4 lầu",s,Phường 14
384,3492735,HƯNG GIA BDS,156587954,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/16y_EMz25C1kCvDJDksVCBzVO0FXl6lTQpwMFJP3xyo/preset:listing/plain/299f5841039be83c97fcc451137d5e18-2874323523869345555.jpg,10.7516,106.6697,"10.7516,106.6697",115579063,1714615326000.0,2550000000.0,Tp Hồ Chí Minh,2.0,17.0,Đường Nguyễn Thời Trung,"Ngộp Giảm 200Tr Bán Nhà Nhỏ Đẹp Nguyễn Thời Trung 33m 2 PN Chỉ 2,5 Tỷ",s,Phường 6
385,25974996,Trâm Vĩnh,157051673,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/IiHujLnGCMRc8Fk0wVBdAuog5GeaLFLZpep0i5eQ3Bo/preset:listing/plain/b9370756a48cd85c9e88f9046643f116-2876647036778161032.jpg,10.7547,106.6767,"10.7547,106.6767",115975472,1714615279000.0,4580000000.0,Tp Hồ Chí Minh,2.0,30.0,Đường Huỳnh Mẫn Đạt,"HUỲNH MẪN ĐẠT GÓC NGUYỄN TRÃI QUÂN 5- XE HƠI THÔNG- 30M2( 4,5X7)2 TẦNG",s,Phường 7
386,26902211,Lý Ngọc Vy,157051335,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/C_nLagmQba2Wv_46JeHYFON4Cq1VT_uQNPqmAi3oS2Y/preset:listing/plain/7342b6cac113c2627b3879aa86211eca-2876645757550994646.jpg,10.7524,106.6605,"10.7524,106.6605",115975170,1714614768000.0,4490000000.0,Tp Hồ Chí Minh,3.0,44.0,Đường Nguyễn Án,"Chị Mai bán nhà Đ Nguyễn Án P11 Q5.DT 60,9m2 giá 3tỷ890 gần chợ Xã Tây",s,Phường 11
387,26893387,Ngọc Quỳnh,157021212,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/x_PG9ndqzc4HvDULCIrNZ0tQ0wCNqFda3RGBo4Gr7Uw/preset:listing/plain/9e6041cd5c9aeec2297c3581af5f113f-2876393333985905475.jpg,10.7559,106.6785,"10.7559,106.6785",115949663,1714614713784.0,2690000000.0,Tp Hồ Chí Minh,4.0,40.0,Đường Lê Hồng Phong,Cần tiền gấp bán nhà 40m² Lê Hồng Phong P2 Quận 5. Sổ hồng riêng,s,Phường 2
388,25625581,Thanh Vân,157050992,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/uAxDHOpC3hiP1Este4b1fFXofYBAqKEQUQNvOVVvJLM/preset:listing/plain/810aea7ecbd9e6033bd8ccbb7306f1c2-2876643191280804744.jpg,10.7541,106.6823,"10.7541,106.6823",115974931,1714614199000.0,3970000000.0,Tp Hồ Chí Minh,4.0,55.0,Đường Cao Đạt,"Bán nhà cho thuê 23Triệu ngay Cao Đạt, Quận 5. Giá 3Tỷ970/62,3M2",s,Phường 1
389,4463405,Lý Đạo Quân,156882853,100,Quận 5,13100,1010,Căn hộ/Chung cư,https://cdn.chotot.com/UbwU6KaENnST9GN70Oz0No4P05uNjLl50PoaVzgyflc/preset:listing/plain/59f541f9c85d44014df99396c87000ab-2875628058294376801.jpg,10.752,106.6601,"10.752,106.6601",115830944,1714612809705.0,2300000000.0,Tp Hồ Chí Minh,3.0,81.4199,Đường Trần Hưng Ðạo,Cần Bán Căn hộ Cũ Phường 11 Quận 5 Hem Trần Hưng Đạo Gần Tản Đà,s,Phường 11
390,3696265,Mr đức,157049892,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/XRmMfTF9xSuqdWMSOMmuBv2P0_UICp9qyCuW-upehQE/preset:listing/plain/2c0e4342657ec0290d561380093d0134-2876640766154673835.jpg,10.7476,106.657,"10.7476,106.657",115973919,1714611729514.0,13500000000.0,Tp Hồ Chí Minh,2.0,54.0,Đường Võ Văn Kiệt,Mặt Tiền : Võ Văn Kiệt. Phường 12 Q5,s,Phường 13
391,19385555,Mr Chiến,155282557,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/QrFuVFp6JxRavzqtr4FWLd7BEmBrHStzlNDnGcWnGYM/preset:listing/plain/49fd97be72bf7b8f87deee60d4f3346d-2868705777121146813.jpg,10.7476,106.657,"10.7476,106.657",114458691,1714609603000.0,14000000000.0,Tp Hồ Chí Minh,4.0,62.0,Võ Văn Kiệt,Bán Nhà Mặt Tiền Võ Văn Kiệt Ngang 16m Quận 5 Lô Góc.,s,Phường 13
392,24404760,Hân,156396514,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/Sat3gwNIyHrFqWM-QElKx1JWrq8c-A9x_rKmTXQuZnQ/preset:listing/plain/d7d4b60bce52b8f0f22b857f79a72df9-2873466530071040574.jpg,10.7565,106.6583,"10.7565,106.6583",115415941,1714605782256.0,2990000000.0,Tp Hồ Chí Minh,3.0,27.0,Đường Thuận Kiều,Bán nhà 3 tầng gần mặt tiền Thuận kiêu p12 quận 5,s,Phường 12
393,23395378,Dương Hữu Tài,156459162,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/lox4lyxdy-N1sKFbm3zJTf2WGn5M97qQc00eNeT6de8/preset:listing/plain/b1a9d73c3abeface25cf9501d3f4acf2-2873741020161034834.jpg,10.7538,106.6819,"10.7538,106.6819",115469275,1714577349000.0,7800000000.0,Tp Hồ Chí Minh,1.0,29.0,Đường Trần Bình Trọng,"GIẢM GIÁ,HỜN 100tr/m,4TẦNG,TR BÌNH TRỌNG,GẦN CHUNG CƯ,TR HỌC,SIÊU THỊ",s,Phường 1
394,17733822,Tìm Nhà Tốt Theo Yêu Cầu ,156027426,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/7WGnkI-Rby4oDFtuYMJF9diddQ5OJceZQWycdpFwX7g/preset:listing/plain/df2453f2446350dffc83676a934f8499-2871864500890675866.jpg,10.7625,106.6791,"10.7625,106.6791",115099014,1714577288000.0,8500000000.0,Tp Hồ Chí Minh,2.0,86.0,Đường Trần Phú,✅ Hàng Hiếm Quận 5 - DT 6x15m - Hẻm Thông 5m sát MT - Chính Chủ Luôn 💥,s,Phường 4
395,24968388,Võ Đức Trọng,157016090,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/A4AiHpWFkYg4rEI-Yu83FEC-7EgaeABOnOwW_z_klBA/preset:listing/plain/d18491e7315549ed9603734a35d9a587-2876370057666094361.jpg,10.7564,106.6763,"10.7564,106.6763",115945250,1714575165100.0,35900000000.0,Tp Hồ Chí Minh,11.0,108.0,Đường Nguyễn Trãi,108M2 - CHDV 11 PHÒNG FULL NỘI THẤT - DÒNG TIỀN 100TR/THÁNG - QUậN 5,s,Phường 3
396,2567679,Ly,157045854,100,Quận 5,13100,1010,Căn hộ/Chung cư,https://cdn.chotot.com/ICPpVxYPtwe8AFwbJO2L2w7kK3H_JxEcrvfGXHJHNMw/preset:listing/plain/4415722fdf04219bf0c0522a5882a0e3-2876573573336695245.jpg,10.7592,106.6734,"10.7592,106.6734",115970720,1714571801000.0,3500000000.0,Tp Hồ Chí Minh,2.0,62.0,Đường Sư Vạn Hạnh,"Chính chủ bán nhà Sư Vạn Hạnh Q5 62m2 - 3,5tỉ",s,Phường 9
397,24905720,Lê Huy,157045702,100,Quận 5,13100,1010,Căn hộ/Chung cư,https://cdn.chotot.com/VVqpqozMbpyLp4uZyUpBtg_Q29mhngpDMMjK_n1gkAw/preset:listing/plain/3129d8cf75a1ca7b974b0cffcaec36e2-2876572171426862476.jpg,10.7537,106.6716,"10.7537,106.6716",115970514,1714570853000.0,2600000000.0,Tp Hồ Chí Minh,9.0,126.0,Đường An Bình,"Bán Căn hộ trong Film ""MAI"" <3 phòng lớn> Nhà Đẹp ở ngay",s,Phường 7
398,23933779,Trần Thị Thanh Hậu,156908874,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/y8GxinS85dVCGmDfUlZgOt4hsfuknBu9dNvaDOXTZbU/preset:listing/plain/d7d46e9c5dc7ce670e10b8b7a93b7b1a-2875702107440374915.jpg,10.7564,106.6763,"10.7564,106.6763",115853489,1714570779168.0,33000000000.0,Tp Hồ Chí Minh,6.0,157.5,Đường Nguyễn Trãi,BÁN NHÀ KHU CHỢ BÀU SEN Q5,s,Phường 3
399,26857586,Phạm Công Hưng,156547038,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/RBxqxaF2AYK7vdzsVMMoshKTM05vQDC5Da6OgcPttOc/preset:listing/plain/5867abfcb658b9a925d902b179b4143c-2874105710257912350.jpg,10.7513,106.6744,"10.7513,106.6744",115544712,1714568733000.0,5350000000.0,Tp Hồ Chí Minh,3.0,23.0,Đường Bạch Vân,"NHÀ LẦU HẺM 1 SẸC, DTSD HƠN 100m2, ĐƯỜNG BẠCH VÂN QUẬN 5, 2 lầu 3PN3WC",s,Phường 5
400,26476427,Nhien Nhien BDS Nhà Phố,156609004,100,Quận 5,13100,1020,Nhà ở,https://cdn.chotot.com/RkI_DJQTm0nhBorc7OVHhkAwUaC8Kz3lEQ0l7qw-a6I/preset:listing/plain/56537483423533716f7f03ab5b00fe8a-2874371589595493492.jpg,10.7531,106.6614,"10.7531,106.6614",115597367,1714562921058.0,16500000000.0,Tp Hồ Chí Minh,6.0,54.0,Đường Triệu Quang Phục,Bán GẤP nhà mặt tiền Triệu Quang Phục P11 Q5 1T 4 lầu,s,Phường 11
401,5511314,Phương,156624977,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/qB_tWlK_4HUqdezTABZB7vjf4BKbVpgLcAAcb8RmjVI/preset:listing/plain/4726bf4e42140afe0e3fb1d9f8e9c1b4-2874472981536864407.jpg,10.7423,106.63,"10.7423,106.63",115610626,1714786199000.0,7690000000.0,Tp Hồ Chí Minh,2.0,50.0,Đường Bình Phú,"MẶT TIỀN KHU METRO BÌNH PHÚ- ĐƯỜNG LỚN 12M - 3 TẦNG- CHỈ 7,990TỶ",s,Phường 10
402,5511314,Phương,155997128,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/_JA_mC3ihfyYjPzoJaBhpy73wPceTmNwDkE9-yho9cU/preset:listing/plain/22599185cad40dcb17868737eaa857fd-2871725402397538238.jpg,10.7423,106.6298,"10.7423,106.6298",115073048,1714786183000.0,10490000000.0,Tp Hồ Chí Minh,7.0,67.0,Đường Bình Phú,MẶT TIỀN Đ12M 5 TẦNG (3.3X20) CXPL -NGAY CHỢ HỒ TRỌNG QUÝ - NHỈNH 10TỶ,s,Phường 10
403,195914,Tim,155166546,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/hEAtMsDwOGWG57GvvasCascG6cfC24KZQVvR3kwLGDI/preset:listing/plain/01550598ee97e48c7d0ce6bb534491a3-2868248221818341450.jpg,10.7356,106.6479,"10.7356,106.6479",114357866,1714786149000.0,3300000000.0,Tp Hồ Chí Minh,2.0,60.0,Phạm Thế Hiển,"nhà bán H.1583 Phạm Thế Hiển p6q8, dt: 4x15m,  giá: 3,3.tỉ",s,Phường 6
404,8874228,Nguyễn Đình Chiến,156185006,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/i5ssfSy6ac-92wfaJ_JEUcVnwWj9-hwGIp1OaD0OVzc/preset:listing/plain/9895925da9e3da029b94fceae72b1584-2872524214816771134.jpg,10.7368,106.6281,"10.7368,106.6281",115234669,1714784635000.0,5500000000.0,Tp Hồ Chí Minh,2.0,40.0,68,Bán nhà KDC Bình Phú 4x10 1 trệt 1 lầu vuông vức,s,Phường 10
405,8874228,Nguyễn Đình Chiến,156184946,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/BLCGAi1s24hYZB5LhyF_H49fTaLJjn5ZP5TzSXnhGz8/preset:listing/plain/a14838230b15ad700e22302aa5d241f7-2872523912455707559.jpg,10.7368,106.6281,"10.7368,106.6281",115234622,1714784631000.0,12400000000.0,Tp Hồ Chí Minh,6.0,92.5,32,Bán nhà KDC Bình Phú 1 5x18.5 3 lầu,s,Phường 10
406,8874228,Nguyễn Đình Chiến,156184821,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/pZXop5_JVZweWwQxh2qjEd5bXRQTbfNkocLfWHq8yRk/preset:listing/plain/540b208f7c358097288a40ef29b3f0be-2872523252491573427.jpg,10.7488,106.6477,"10.7488,106.6477",115234519,1714784626000.0,2200000000.0,Tp Hồ Chí Minh,3.0,17.0,Mai Xuân Thưởng,Bán nhà hẻm Mai Xuân Thưởng 17m2 có 2 lầu 3PN,s,Phường 4
407,8874228,Nguyễn Đình Chiến,156184741,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/rklpYrCa5lSU2cDQlYn42fWVrPV8Q28l5nq34XIM2GI/preset:listing/plain/a0ae0563cd77b27f0d2508552df11a5c-2872522860146256197.jpg,10.7414,106.6267,"10.7414,106.6267",115234456,1714784622000.0,12300000000.0,Tp Hồ Chí Minh,4.0,76.0,Song Hành,Mặt tiền Song Hành 4x19 3 lầu đường rộng 40m,s,Phường 10
408,18562917,Nguyễn Hải,157111914,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/KXVFJc9bDnSmohh0ixZwmNv4-SiU-Ek7jqZXCyjIaL4/preset:listing/plain/487ccba1eb6257ddfc2255958fe38b88-2876930440681340486.jpg,10.7553,106.6281,"10.7553,106.6281",116026812,1714784439000.0,5800000000.0,Tp Hồ Chí Minh,3.0,73.0,Đường Bà Hom,"QUẬN 6_BÀ HOM, HẺM XE HƠI, SỔ NỞ HẬU, HOÀN CÔNG ĐỦ.",s,Phường 13
409,14738651,Nhà Đất Bình Chánh,157109902,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/xYXZxTMgvLXi9AAQJMcvramShFraxAFNHodu0PBMR8o/preset:listing/plain/3addbe0d675b1aec6fd460be78783f70-2876885906003705414.jpg,10.752,106.6406,"10.752,106.6406",116026452,1714783334000.0,17500000000.0,Tp Hồ Chí Minh,4.0,132.1999,Đường Bến Phú Lâm,🆘🆘 NHÀ 1 TẤM BIỆT THỰ DÁT VÀNG MT BẾN PHÚ LÂM GIÁ TỐT QUẬN 6,s,Phường 9
410,17470053,Minh Trí Thành,157039650,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/alE_8VfTd2b7mvXf15AgvTJG73-IZkZfBy_bOomCHyM/preset:listing/plain/f43d70efdea97c455733957aa1e8afad-2876537819049304125.jpg,10.7472,106.6318,"10.7472,106.6318",115965349,1714779542506.0,21000000000.0,Tp Hồ Chí Minh,4.0,80.0,Đường Hậu Giang,chính chủ tặng Khách mua nhà có quà lớn là 1 lượng vàng Sjc,s,Phường 11
411,13143422,Đỗ Bá Hoàn,155583901,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/PuGDZXSOCfWSHF1BiiVirBFfdSzXEsUICpMNfa7t97M/preset:listing/plain/e35c832512cf5b2e4f2c426b6cba8418-2870001384185139855.jpg,10.7576,106.6322,"10.7576,106.6322",114718410,1714779351157.0,5000000000.0,Tp Hồ Chí Minh,3.0,38.2999,Tân Hoà Đông,TT Quận 6 - 39M2-3-Tầng -3PN-Xe Hơi Đỗ Cửa-Hẻm Thông -5Tỷ,s,Phường 14
412,17298038,Binh Pham,157000307,101,Quận 6,13101,1010,Căn hộ/Chung cư,https://cdn.chotot.com/w6hGbUfTXYD10uoJWPrydwrbKrtL5TRk4k4mjgn4dm8/preset:listing/plain/927f8a7067164612fc2ff49142621a82-2876240659197793679.jpg,10.7552,106.628,"10.7552,106.628",115931942,1714750489100.0,2390000000.0,Tp Hồ Chí Minh,2.0,68.0,Đường Bà Hom,"Bán căn hộ trung cư 68m2, full nội thất",s,Phường 13
413,16096345,Thành Khang,156584542,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/I8g_k8yKkacJn6-n5nQyaHO_WtXf82Vemo-CnZElsw0/preset:listing/plain/eb5af790475f4f0bf2093f359e7b3566-2874270149105535161.jpg,10.7426,106.6432,"10.7426,106.6432",115578578,1714749822000.0,7800000000.0,Tp Hồ Chí Minh,4.0,103.0,Đường Phạm Văn Chí,"Bán nhà Hẻm 6m - Phạm Văn Chí, Q6. DT: 6x16. 2 Tầng. Giá 7.8 Tỷ Bớt ít",s,Phường 3
414,16096345,Thành Khang,157108131,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/8rGYD_iYEQEpfVa-9OHIcBfyRd0gyu6nkHDVJgEW_6Y/preset:listing/plain/8a44292c26be8ac97139de72caa3083b-2876870726420440968.jpg,10.7536,106.6478,"10.7536,106.6478",116023874,1714749429000.0,15000000000.0,Tp Hồ Chí Minh,5.0,110.0,Đường Hồng Bàng,"Bán nhà HXH 6m đường Hồng Bàng P6, Q6. DT: 12x12. 4 Tầng. Giá 15 Tỷ TL",s,Phường 6
415,65765,Khanh Chau,156705182,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/R_MqgpA1VY27scmQ2Y2h6BmeekD6gMDu5Hao1hEBk88/preset:listing/plain/b8d17f9d93f5ced975757d6c4c521f24-2874804075019459686.jpg,10.7383,106.6272,"10.7383,106.6272",115679335,1714748611000.0,10200000000.0,Tp Hồ Chí Minh,5.0,56.0,MTKD CHỢ HỒ TRỌNG QUÝ,🍎Bán nhà đẹp BÌNH PHÚ 1 - MTKD Chợ Hồ Trọng Quý 4x15m Trệt 4 Lầu🍎,s,Phường 10
416,25748792,Tiểu Bảo,157095280,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/BOWpsMbkiO1H9uML4cFMWXjJYi25GNMcDIHbWGyZLEU/preset:listing/plain/97f848ad99957e880e929365d9bdb3c8-2876824292591277626.jpg,10.7416,106.6387,"10.7416,106.6387",116012768,1714747066652.0,3600000000.0,Tp Hồ Chí Minh,3.0,31.0,Đường Văn Thân,"xây dựng ngang 3m7 dài 9m hướng đông 1sẹt  Kết cấu: 1 trệt, 2lầu,",s,Phường 8
417,15558977,NGUYỄN NHƯ TIỀN ,155148312,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/uLE9h6hO3ol80Gjv9yp1hEORZJer-sR8UqYItg_gxvM/preset:listing/plain/d28dac25c1dcaf65b3265b0c5ce8a779-2868150390849717506.jpg,10.7468,106.6313,"10.7468,106.6313",114342131,1714746740000.0,28000000000.0,Tp Hồ Chí Minh,5.0,260.0,Bình Phú,"33 tỷ về 28 tỷ! Biệt thự mt Bình Phú ngang 16m, hầm 2 tầng + sân vườn",s,Phường 11
418,4900342,Xuân Thắng,157106968,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/ZZGzgItQWIcrCsdAPEMqA5qT5_NI3hhnP4nUQWUF6d4/preset:listing/plain/4fbdc1e5bf37a966b802bab2168ce03f-2876865216426216999.jpg,10.7448,106.6292,"10.7448,106.6292",116022795,1714745415000.0,22800000000.0,Tp Hồ Chí Minh,3.0,150.0,Đường Số 9,"Bán nhà góc 2 mặt tiền đường số 9 khu dân cư Bình Phú, q6 dt 150m",s,Phường 11
419,860027,Nguyên Nguyên,157106867,101,Quận 6,13101,1010,Căn hộ/Chung cư,https://cdn.chotot.com/QtnDolkZvYAW7rrNXGW_KYzK55ABl47OhU5hcFCoZFI/preset:listing/plain/20e137ae8e626eb3e942534bc7e23039-2876864390705226632.jpg,10.7552,106.628,"10.7552,106.628",116022687,1714745155000.0,2250000000.0,Tp Hồ Chí Minh,2.0,68.0,Bà Hom,Cần bán gấp chung cư sát bên hông chợ Phú Lâm về quê,s,Phường 13
420,60901,Đạt Vũ Ngô Hồng,151437209,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/FFAA8FomealCKOrP3757xLhE7s3-wJbUe-4yfMuGeUY/preset:listing/plain/d4f1238a26cec93a285a4d41bb7886c1-2849404217500332423.jpg,10.7368,106.6281,"10.7368,106.6281",111154553,1714744953000.0,5000000000.0,Tp Hồ Chí Minh,4.0,30.0,đường 72,"Nhà kdc Bình Phú quận 6. 3x10m đúc 3,5 tấm",s,Phường 10
421,26728227,An Phát,157106732,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/6E5v1PNLHZ317y8A8g8JSII7weazOIMTIJt4n_j5AxY/preset:listing/plain/ea3f8d963b6a5e063a1014bbe3d3ba29-2876864271519743900.jpg,10.7405,106.6391,"10.7405,106.6391",116022582,1714744868000.0,2100000000.0,Tp Hồ Chí Minh,2.0,29.0,Đường Phạm Văn Chí,"Hiếm, Quận 6, Gần Công Viên Bình Phú, 38m2, Nhà Đẹp ở ngay chỉ 2,1 tỷ",s,Phường 8
422,8824470,Vinhluu,155669830,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/qqxkVvczRpfKiMVvlnsmlLp47s05XloEoUtWLWXAYhA/preset:listing/plain/e15299d6d29adfcc989f964130afedae-2876933126085190536.jpg,10.7552,106.6277,"10.7552,106.6277",114792045,1714742760709.0,2150000000.0,Tp Hồ Chí Minh,2.0,29.0,Đường Bà Hom,NHÀ HẺM THỤT 5M 1 LẦU CÓ SÂN RỘNG BÀ HOM Q6,s,Phường 13
423,14616202,Vũ Vương,157105697,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/Kt39E0FpGt7FsVT1rWRMAm05ut3F-T5E1K7A1jBe_Lc/preset:listing/plain/76a1ae8853a60911fe1acf644f6acbf4-2876860047288110631.jpg,10.739,106.6255,"10.739,106.6255",116021706,1714742333000.0,19500000000.0,Tp Hồ Chí Minh,7.0,96.0,Đường Lý Chiêu Hoàng,MT 40m Lý Chiêu Hoàng (Hầm + 6 Tầng) - DT: 4m x 24m,s,Phường 10
424,26880477,Nam Nhà đẹp,157105352,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/EljNDTZegypPT26fr7U3qMldtWhT_GfsIAhnZdxHVgI/preset:listing/plain/9463b2f375a2762a1f625196cdd30eb7-2876858333556883014.jpg,10.7416,106.6387,"10.7416,106.6387",116021427,1714741506000.0,1350000000.0,Tp Hồ Chí Minh,2.0,12.0,Đường Văn Thân,"CHỈ NHỈNH 1,3 TỎI CÓ NGAY NHÀ 2T 2PN 1WC VĂN THÂN QUẬN 6 KHÔNG LỘ GIỚI",s,Phường 8
425,26939662,Hoàng Long ,157104297,101,Quận 6,13101,1020,Nhà ở,https://cdn.chotot.com/QH_BWCc-jMrPWIgfwNyIFBQvp8aktFaC9IcIm8oyTCQ/preset:listing/plain/6c0e8cc38ccf6964caddf1210b1d1815-2876853600894455335.jpg,10.7444,106.6508,"10.7444,106.6508",116020530,1714738688000.0,2380000000.0,Tp Hồ Chí Minh,4.0,40.0,Đường Cao Văn Lầu,"Cần Bán Nhà hẻm oto Giá 2Tỷ350/63m2 Cao Văn Lầu-P.1, gần UBND Quận 6",s,Phường 1
